day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-03-04,Weekday,Spring,382.86039999999997,452.2894315789472,509.496,7.193242966511153,11.383535520917134,21.49860078132195,23.999999999999996,402.69046450456744,490.20529999973525,63
2019-03-05,Weekday,Spring,390.2443999999999,460.8036315789474,510.6035999999999,5.90941697214771,10.868496249840286,22.739392996088792,23.999999999999996,403.1299011774137,494.57089361887193,64
2019-03-06,Weekday,Spring,384.33719999999994,456.4490736842106,510.6035999999999,6.250000683884652,11.129360282747637,21.49759793975085,23.999915274024985,409.822233426646,488.6105780039534,65
2019-03-07,Weekday,Spring,379.16839999999996,445.2380210526315,498.41999999999996,5.541560238150123,14.776092197734926,22.403749595377718,23.999999999999996,403.18847868338867,479.7825334284399,66
2019-03-08,Weekday,Spring,386.5523999999999,440.8133368421052,499.5275999999999,8.052351937613501,14.514191743025426,22.24920007252057,23.99999999999997,406.0458143986282,475.77573332901244,67
2019-03-09,Weekend,Spring,372.892,427.0664526315789,479.96,12.042732552831112,15.255010129214035,23.467733238854027,19.997939216526596,408.7043999998077,453.5367812626692,68
2019-03-10,Weekend,Spring,391.352,428.10971428571423,463.346,6.922533648692487,15.5379150074809,22.749999160958915,23.99999689375719,405.1412309822374,448.07289340548823,69
2019-03-11,Weekday,Spring,386.5523999999999,454.58235789473684,509.496,5.363061276093966,16.000073951179036,20.934483257476977,23.999999999996632,410.64285632807196,499.1972628208912,70
2019-03-12,Weekday,Spring,395.044,452.5226105263158,503.2195999999999,5.098169025716441,17.393760985491767,22.700394783005088,23.999999999999535,411.24064333226096,492.26666667811736,71
2019-03-13,Weekday,Spring,390.2443999999999,454.42690526315783,505.804,5.99999505639671,16.880631739986814,21.595725150744208,23.9989941952961,417.4913974244887,494.3018645969582,72
2019-03-14,Weekday,Spring,386.5523999999999,456.87528421052633,509.496,5.750000597892726,15.771188550425595,21.155303291935894,23.999856404438166,414.4523080090265,499.643324799696,73
2019-03-15,Weekday,Spring,395.044,464.2505531914893,527.9559999999999,6.000002024522473,15.804390800390006,20.73158294109353,23.999999688697056,416.22464261015426,515.8693299432982,74
2019-03-16,Weekend,Spring,386.5524,445.4943263157894,506.9115999999999,11.851078048672882,15.688080931900767,19.289012884189766,23.999999999999996,418.75402165957354,499.404533291892,75
2019-03-17,Weekend,Spring,383.96799999999996,449.6078736842105,509.496,11.23247049201015,15.502501061036812,22.69611306864875,23.999999999999996,415.87315789100626,496.17842856033093,76
2019-03-18,Weekday,Spring,402.428,475.1409684210526,535.34,6.249998865534768,13.429734798034154,18.65551833011964,23.999998565514808,433.1619221033107,519.8898259323947,77
2019-03-19,Weekday,Spring,387.65999999999997,471.35327368421054,531.6479999999999,5.500000367262171,13.391357513818106,22.681262838019006,23.999999889463425,412.07756818921075,513.9366808463334,78
2019-03-20,Weekday,Spring,390.2443999999999,462.43271578947366,509.496,7.150092792525286,10.000000168863139,22.70381809754877,23.997834533161424,418.08786059603256,489.5812840635904,79
2019-03-21,Weekday,Spring,398.736,453.4553263157895,502.11199999999997,5.249998778542657,17.264296986476968,22.700564340600824,23.99918191045386,417.99339379245737,487.6782429706597,80
2019-03-22,Weekday,Spring,393.9364,459.24593684210515,513.188,6.0000074201845575,12.468204439791219,20.408647321288445,23.99995834526476,417.5057672248827,494.076381207544,81
2019-03-23,Weekend,Spring,375.47639999999996,423.3854947368421,465.192,7.673435615419745,0.11999999999999744,22.810608403035353,22.92059823143168,411.9847332322158,429.7403930477332,82
2019-03-24,Weekend,Spring,374.36879999999996,420.37262105263153,457.808,5.250014863837904,19.498932549882294,23.569386963433775,23.988549129397622,397.02793463512666,445.4421190141497,83
2019-03-25,Weekday,Spring,375.47639999999996,440.63048421052616,479.96000000000004,5.999999353610298,8.088875298033503,22.255600528834506,23.999636781805354,398.8597539730061,460.8383948183178,84
2019-03-26,Weekday,Spring,372.892,431.2256,479.96000000000004,5.562059407185394,16.474114216976222,21.386848140192374,23.999999999999996,396.7916925538465,466.8534000179646,85
2019-03-27,Weekday,Spring,391.352,441.0024631578948,472.576,5.50000321453207,10.192110460037865,20.469724014286715,23.950695134416968,410.08232369323247,461.2708257950859,86
2019-03-28,Weekday,Spring,382.86039999999997,439.0343263157895,479.96,5.42696769216314,12.420631837213215,21.979197885190064,23.999999999999996,403.11314274500717,463.7710788900375,87
2019-03-29,Weekday,Spring,369.5692,411.5997052631579,450.424,5.092136697544927,0.11999999999999655,23.801760483178956,23.843295938606886,398.92262219585695,414.9806088648392,88
2019-03-30,Weekend,Spring,379.16839999999996,421.45666315789475,465.192,8.604135013339945,5.420699164359464,23.774912097319255,23.979610270109774,404.8140387159793,430.73278693306764,89
2019-03-31,Weekend,Spring,375.4764,434.7101684210526,479.96,11.088447967839778,15.638394644270125,22.641625843420385,23.993607446882095,410.4549549597945,468.35657142561575,90
2019-04-01,Weekday,Spring,396.5208,474.86869473684214,532.7556,5.750006351350738,12.57464610260117,20.980542985532942,23.99999705402059,418.2287230910211,519.1554173817458,91
2019-04-02,Weekday,Spring,397.6284,468.04302105263156,513.188,7.099957747099474,10.500003536920657,21.985273921397017,23.99996983018993,423.4970952655447,497.964745754865,92
2019-04-03,Weekday,Spring,397.99760000000003,467.0962947368422,512.8188,6.082795808260185,10.705164513383929,21.86371191243026,23.999999999999996,413.8088440257869,500.88133333768394,93
2019-04-04,Weekday,Spring,397.6284,464.4472315789475,510.6035999999999,5.999999169254091,11.11472369487968,23.168818947156268,23.999766690962986,416.7791718938632,492.33749273978185,94
2019-04-05,Weekday,Spring,398.736,470.2830736842106,516.88,6.999966256038734,10.32605076163681,22.199421547745303,23.999999402595716,425.4820408354413,499.20546157952043,95
2019-04-06,Weekend,Spring,403.90479999999997,452.9723157894736,498.41999999999996,6.000000188840466,17.25883200851012,21.89126340159064,23.996221436897603,424.865401298722,484.25400727819584,96
2019-04-07,Weekend,Spring,409.812,456.1368842105264,487.34399999999994,5.063278164546068,17.103761276631737,23.16695517378717,23.999999999999996,425.09636372332733,484.1135000847945,97
2019-04-08,Weekday,Spring,416.08840000000004,487.69376842105277,553.8,6.086533421401213,15.01368337934893,19.459898985368994,23.999999999999996,439.52532949582445,541.8552940826476,98
2019-04-09,Weekday,Spring,417.196,478.484255319149,527.956,5.999998249206975,16.102604226036682,22.67107148715625,23.999999971713407,432.3017263679061,522.4471386019981,99
2019-04-10,Weekday,Spring,417.196,481.35907368421044,539.0319999999999,6.799090671336873,15.49336226170903,22.151500066948387,23.999999999999996,435.18799997088854,527.1355555603185,100
2019-04-11,Weekday,Spring,417.196,481.4946914893619,529.2482,5.999999711166976,13.08654496751129,21.99668949534941,23.99999916874719,435.6137508559094,517.3217033741362,101
2019-04-12,Weekday,Spring,409.0736,478.40547368421056,539.0319999999999,6.499995948495123,16.03856149868003,21.188281803869998,23.99999753850497,432.76285200667525,528.5047317820167,102
2019-04-13,Weekend,Spring,401.3204,445.12052631578945,481.0676,5.57032290704102,16.720216990268746,22.75018286667196,23.999999999999996,419.57857386090086,469.179360101042,103
2019-04-14,Weekend,Spring,390.2443999999999,430.6037894736841,469.9916,11.00022153623399,18.996628058265934,23.712563333020736,23.888993699515407,412.9171843915758,460.5255798794584,104
2019-04-15,Weekday,Spring,383.96799999999996,466.1635789473684,520.5719999999999,7.058030793402302,10.553838618287507,22.946903082995235,23.999999999999996,409.98372093039745,500.9817959114754,105
2019-04-16,Weekday,Spring,406.12,470.1702105263157,516.88,5.469063059132727,15.668256228158,22.69622428392622,23.999999999999996,425.468531138101,508.57299998827153,106
2019-04-17,Weekday,Spring,412.3964,478.36186315789473,527.956,5.750011841676566,14.719215432128433,22.21338312742069,23.99998386361049,431.7939821693794,517.9713706474532,107
2019-04-18,Weekday,Spring,413.504,490.0940105263156,550.108,5.914075391225256,14.010372666824741,21.150727035271377,23.999999999999996,434.0896352628264,539.55942859601,108
2019-04-19,Weekday,Spring,419.78040000000004,475.48111578947356,516.88,5.749996746321346,13.702362959023917,20.644711302522087,23.999257685453927,437.33174125145985,509.23931971097943,109
2019-04-20,Weekend,Spring,395.044,440.9802526315788,484.75959999999986,11.966044485512027,18.00000086113359,22.38559756410914,23.56640703788397,425.4653936102709,471.1950497256224,110
2019-04-21,Weekend,Spring,384.89099999999996,447.2705520833333,495.65099999999995,7.776959432054985,7.570818832364981,23.81662006225158,23.999925692856692,421.580692312212,460.11549939309583,111
2019-04-22,Weekday,Spring,405.01239999999996,492.34369473684217,551.2156,5.834158768365362,14.35250553332958,22.739672600470726,23.999999999999996,429.6758021652081,541.7896666621841,112
2019-04-23,Weekday,Spring,428.272,509.46936842105276,572.26,6.293215587259297,13.976088840620664,22.45524903220141,23.999999999999996,450.23074692219046,557.7091764354601,113
2019-04-24,Weekday,Spring,424.58,500.20770526315795,551.2156,6.839750055519485,11.250024559661323,19.927618693300353,23.99999927336782,452.97732584652306,539.8119639960489,114
2019-04-25,Weekday,Spring,413.504,469.7001263157895,503.2196,5.511084767066595,15.217262885297327,22.712409420638906,23.999999999999996,433.2532698298535,499.89679999220255,115
2019-04-26,Weekday,Spring,412.3964,474.30524210526306,516.88,5.750000189890259,14.432053210293773,22.410879816269098,23.999492976553455,432.8469417958033,507.8656712666632,116
2019-04-27,Weekend,Spring,420.88800000000003,453.4023368421052,479.96000000000004,7.84334056455585,6.745217717897657,23.661605919229064,23.96332819014675,440.42153805971515,459.7789668613987,117
2019-04-28,Weekend,Spring,406.12,440.8315578947368,472.576,7.696075435035416,6.145639982866473,23.321633503428536,23.374661926305137,430.11850214807555,446.27279462104065,118
2019-04-29,Weekday,Spring,408.70439999999996,475.33603157894737,516.88,5.1820982563885885,12.877175689197099,22.856023678109896,23.999999999999996,427.9147095611623,506.1731999733794,119
2019-04-30,Weekday,Spring,419.78040000000004,480.1931789473685,524.264,5.750001192952532,10.797356941053577,22.99766981009722,23.99980475231147,435.95211444141097,505.1017645842092,120
2019-05-01,Weekday,Spring,420.88800000000003,483.14677894736843,527.9559999999999,5.749999804106118,15.288073534588785,22.94720332758997,23.99999572412312,438.1976021615155,520.6506600012748,121
