day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-02-07,Weekday,Spring,110.59200000000001,178.76477894736846,241.92,5.98324838328549,10.105149051308494,16.79526555927528,23.999999999999996,119.2070515238791,233.7280000089182,38
2019-02-08,Weekday,Spring,110.59200000000001,171.1265684210526,228.09599999999998,5.934272681784585,10.204318180298898,16.424181443025454,23.999999999999996,119.05337109802716,220.90751998529154,39
2019-02-09,Weekend,Spring,110.59200000000001,150.8220421052631,179.71200000000002,6.471381491138592,8.06006462273345,21.721836419782424,22.5729166670747,115.43039998054779,171.9039999988179,40
2019-02-10,Weekend,Spring,110.59200000000001,152.64606315789473,179.71200000000002,6.314705881203811,8.108932461789188,21.68317230272057,22.630434782926542,114.73919998847778,174.97599999870394,41
2019-02-11,Weekday,Spring,110.59200000000001,176.43874736842105,228.09599999999998,5.860781988527306,9.93254440288893,18.452457176129222,23.999999999999996,116.60314690400153,223.2193235344527,42
2019-02-12,Weekday,Spring,110.59200000000001,182.69005263157902,255.74400000000003,6.111396021132713,10.092896439444088,16.528753306186122,23.999999999999996,116.6209972816201,245.641846155421,43
2019-02-13,Weekday,Spring,110.59200000000001,178.98442105263166,241.92,5.9535755753991,10.37042915958023,17.073888641652065,23.999999999999996,116.93940593734332,236.03200000794763,44
2019-02-14,Weekday,Spring,110.59200000000001,178.05455319148936,241.91999999999996,5.973407663041909,10.000001551853742,17.27346475479997,23.999987959510637,116.7753082984946,232.90032303340823,45
2019-02-15,Weekday,Spring,117.50399999999999,168.69913684210522,214.27200000000002,6.056919356325543,9.49279354823333,17.244924622428737,23.999999999999968,119.28302535281004,210.62441931290755,46
2019-02-16,Weekend,Spring,110.59200000000001,158.04998947368418,186.62400000000002,6.436813186490686,8.042411948960845,21.41465936176884,23.50891861868747,115.37723075599405,181.96462264094572,47
2019-02-17,Weekend,Spring,110.59200000000001,159.26703157894732,188.69759999999997,6.854454685273462,7.518170425795204,21.758971291857204,22.814882697963572,118.39587097364911,182.6223157825607,48
2019-02-18,Weekday,Holiday,110.59200000000001,129.80008421052628,145.15200000000002,5.7373695227410115,10.926199521136297,18.740282888228652,23.999999999999996,117.62956402640283,139.80077419877395,49
2019-02-19,Weekday,Spring,117.50399999999999,178.49094736842108,235.00799999999998,5.8381944261017225,10.18449999780415,18.098208002007574,23.999999999999996,117.86470538293003,228.31199998558438,50
2019-02-20,Weekday,Spring,110.59200000000001,174.9099789473684,228.09599999999998,5.928095473223079,10.116071428583773,18.10146011517572,23.999999999999996,116.06874959215877,223.34399998742882,51
2019-02-21,Weekday,Spring,110.59200000000001,181.36222105263155,235.00799999999998,6.205579502509966,10.114634560726776,17.73656652201954,23.999999999999996,124.66911617080287,230.63040000284792,52
2019-02-22,Weekday,Spring,124.416,181.7146842105264,214.27200000000002,5.54579863003605,11.138585074984169,16.33526086360167,22.74999990541547,154.42420694814746,211.96647251116013,53
2019-02-23,Weekend,Spring,110.59200000000001,152.2822736842105,179.71200000000002,6.560534594295066,8.013153120299153,21.155494510581633,22.91523808835848,114.50880002972217,175.32553846793581,54
2019-02-24,Weekend,Spring,110.59200000000001,153.51915789473682,186.62400000000002,6.2626436785446895,8.407051280533747,21.45667644501272,22.81964737988921,113.92882758015826,177.45230769118606,55
2019-02-25,Weekday,Spring,110.59200000000001,179.4209684210527,241.92,6.034633025943136,10.081820295265313,17.581485959452273,23.999999999999996,116.26582677358643,234.08639998849094,56
2019-02-26,Weekday,Spring,110.59200000000001,181.4744105263159,248.832,6.108509929645171,10.233828670543435,16.553700718221904,23.999999999999996,117.52089078832387,242.98338460987185,57
2019-02-27,Weekday,Spring,117.50399999999999,179.57820000000004,241.92,5.833116712204158,10.624464499336286,17.879378074671,23.999999999999982,118.51340931597845,232.6245517242479,58
2019-02-28,Weekday,Spring,117.50399999999999,176.80140000000003,235.00799999999998,6.130228730881097,9.757675438170686,17.311237554693488,23.999999999999975,118.51672654768329,227.40479999439341,59
2019-03-01,Weekday,Spring,115.43039999999999,168.4347789473684,214.27200000000002,5.9778594171545105,9.481427824671322,17.9983182378638,23.999999999999996,118.11982325935467,208.17388235153234,60
2019-03-02,Weekend,Spring,110.59200000000001,154.59552631578947,186.62400000000002,6.0723267152064295,8.672140713555423,21.38271155000411,23.003387528991098,113.66400003078573,179.27637255393367,61
2019-03-03,Weekend,Spring,110.59200000000001,154.97431578947365,186.62400000000002,5.872137933957977,9.243279989517147,21.73666666659868,22.398193760111276,115.83558621607409,179.85024000451776,62
2019-03-04,Weekday,Spring,110.59200000000001,178.18408421052638,241.92,5.901302594812004,10.398839043327607,17.53287996582642,23.999999999999996,117.03944600996654,232.14786205755257,63
2019-03-05,Weekday,Spring,110.59200000000001,182.632305263158,241.92,6.0996834502886035,10.069148935985774,17.548281007869527,23.999999999999996,117.78706495913633,239.15519998717355,64
2019-03-06,Weekday,Spring,110.59200000000001,178.32960000000006,241.92,6.010200858056879,10.480791203318326,17.04446071844115,23.999999999999996,117.41713467360067,235.26400002968248,65
2019-03-07,Weekday,Spring,110.59200000000001,178.70000000000005,241.92,6.05071838641081,9.980958187982143,17.832592712590007,23.999999999999996,116.09494212755399,231.35562499801873,66
2019-03-08,Weekday,Spring,110.59200000000001,169.08934736842102,221.18400000000003,5.6271917243450815,10.275551349153085,17.350604591134772,23.999999999999996,116.6649175378694,214.51885713983717,67
2019-03-09,Weekend,Spring,110.59200000000001,150.97133684210522,179.71200000000002,7.098883584506279,7.097755274257557,22.05849211505994,22.321152144886483,116.69082330434074,170.7243500001204,68
